tx_id,date,time,sender_acc_number,beneficiary_iban,amount,fee_type,catch
17a957ec-98b9-48ce-b905-cbeb46ed12d0,2026-06-12,14:22:23,141512605270/5432,FR474384939349WD7XNZOUPEK35,186,SHA,False
f7d9e3b6-3fcc-4ce1-93ac-38e7fc2c0acc,2026-06-12,15:11:05,278561097411/5432,ES1100683789080369085056,410,BEN,False
f788204c-5dfb-4781-92f7-e23a416956f1,2026-06-12,11:42:29,855010504061/5432,GR843887970DT30ZMXV1EOFL026,115,OUR,False
90662061-1c64-4689-b729-20bec40ddaa0,2026-06-12,14:04:53,387198864796/5432,DK1932204575905666,89,SHA,False
074d5fdf-a5aa-4384-8ea6-ebeab4325431,2026-06-12,17:38:46,343139630094/5432,IT17L0800388851JNPVEBCLJVXC,121,SHA,True
e2476e12-8a83-4df9-9b4f-ec6e5c4a0f60,2026-06-12,09:15:23,375561987748/5432,KZ72780R5JRDLYL69FFR,470,BEN,False
80d85f42-3c7c-4014-a0b6-b187dff01a17,2026-06-12,09:46:56,824098667668/5432,DK3954904470551501,373,OUR,False
b615b053-6923-4618-80ea-58d16dddb08a,2026-06-12,15:59:00,867941536793/5432,ES6931056702208136939578,371,SHA,False
cae1a98b-224e-4d06-9848-ea13d93686cd,2026-06-12,11:09:14,693531616343/5432,FR681200642565SNG24JZRBEW53,135,SHA,False
95b228e8-7998-4107-9023-515ec363439b,2026-06-12,22:59:09,806562542902/5432,SK2756006898352365137570,67,SHA,True
6808af2b-bfae-4b2f-a411-5655e3fe2c5d,2026-06-12,12:29:42,848828186722/5432,AE060426846733655468473,102,BEN,False
9109c97b-04fb-4ce3-ad1d-bb4edd4542de,2026-06-12,12:03:33,222151984042/5432,PL43835510644199246410882711,397,SHA,False
9d38f601-25dd-4c65-bfdd-717c7eeab4db,2026-06-12,10:37:11,936892693407/5432,FR553007664753EW27R4DPNWY94,307,BEN,False
21247a1d-0468-49b6-a47c-7404b54582fc,2026-06-12,10:23:24,712569425237/5432,MC803000344080ND3TOQ3G0DG55,250,BEN,False
01fee622-a832-40ff-ab7d-8113e67b31b1,2026-06-12,11:19:13,902473917008/5432,CH8877731OTQGKDRZ9V4W,280,OUR,False
0a1e86a8-e9ed-4d63-8b4c-b9ed3539f158,2026-06-12,08:39:15,156724657867/5432,GB92CLJU85749124620952,86,OUR,False
d7a8523b-afb1-4bf6-832e-c81572d90790,2026-06-12,13:52:58,197173781921/5432,SE2494068258122415705783,346,BEN,False
2f829e6d-9e78-45e4-8411-60be9a62f945,2026-06-12,09:44:52,126428700838/5432,HR0723400099113513465,412,BEN,False
f6d09440-26f2-425d-859e-bf1cf3738942,2026-06-12,14:16:48,821552027005/5432,LI2908800RTEEKOEIGDKW,363,SHA,False
cffc62fa-765d-4a13-a2d2-9cb3d7c01a0d,2026-06-12,13:37:11,881660170170/5432,PL95160013297317429182707406,289,SHA,False
3c5ff210-2cba-4f82-8b7b-87c95f43ec51,2026-06-12,10:48:08,492446423112/5432,TR14001470VGTGFUPSSNO6FNFM,402,SHA,False
0e0071b0-d1e7-4e00-8d09-28dddf1b1a3e,2026-06-12,11:52:52,951357819324/5432,LU10324KFE0O2K9WMWPS,374,BEN,False
ed7136f2-c377-4e3b-a749-72cbfa1c7f4b,2026-06-12,11:42:20,222430223920/5432,MC193000384974STYIRGEOAIZ65,338,BEN,False
87091bb4-c70f-4a07-b483-8532c9d128f0,2026-06-12,13:13:10,138872420273/5432,HU56102919355456001502457165,291,OUR,False
ce39cf92-115b-40c9-9f62-5264fb6b06d1,2026-06-12,09:03:50,735434569966/5432,SE1530083879762919574126,341,BEN,False
31ba5cea-567c-45d2-877b-063445a02860,2026-06-12,12:51:41,518897340385/5432,DK7956717827273084,488,OUR,False
8de50495-1bb3-439a-9b73-eba27a432e34,2026-06-12,12:22:52,350634338674/5432,SI56021419011117104,430,SHA,False
e4a3401c-4610-45f2-9e3b-b14bc5e1532d,2026-06-12,09:46:24,641459149875/5432,RO81EXIMCMVNL7AQ1JH89CFJ,106,BEN,False
13533a56-675e-438a-b0b1-e7248fb2944f,2026-06-12,20:51:14,415546933293/5432,LT457182932934766096,364,BEN,True
237b0f11-ac1c-42cb-9538-8bf0276d04d9,2026-06-12,15:40:38,881949925016/5432,EE742296152253069653,416,OUR,False
d1e1ae50-c98a-4fa9-9ea1-fc653577e312,2026-06-12,10:35:24,240056384698/5432,HR4024880019469585239,173,SHA,False
7f99f071-8772-45d5-8dee-b14707a05756,2026-06-12,13:17:11,328742922266/5432,SK9011006284776334211397,140,OUR,False
facd06f6-64ca-439f-bee5-4e5aebbfb982,2026-06-12,10:06:33,735619763443/5432,DE28207300824501915441,409,BEN,False
cda11040-0260-4aa3-87f4-4ab25f06ddea,2026-06-12,12:11:52,422937251794/5432,LV94RIBRPVWTNSSFTNRZP,355,SHA,False
e1cdcc32-455f-4795-9c18-b9de858c1805,2026-06-12,08:01:17,831197069267/5432,CR62084155741046488415,327,OUR,False
b1c9363f-eaab-448d-8e35-92335f15c2d8,2026-06-12,13:23:16,599547860599/5432,KZ93435GMGOKCO3I0FJ0,278,SHA,False
eb0b2e2a-737a-4e70-acda-13c150a8755e,2026-06-12,14:23:58,762713454182/5432,LT169057744138249411,290,SHA,True
dc5060e8-523f-4316-b284-273868d5e5ec,2026-06-12,15:04:27,128766754999/5432,UA72325796XZZPV1YVPARWPRJM99E,227,BEN,False
ddca7d66-8546-4c77-929d-7322c0ae2b50,2026-06-12,11:51:48,941632209671/5432,SE3893023650054276399618,232,BEN,False
8f937e33-4645-4cb3-a8f0-0c35fb40ddb5,2026-06-12,13:49:42,239562862268/5432,AE880192479934030324916,331,SHA,False
35821a6f-c6a0-4f8d-8180-8492b4eaeedc,2026-06-12,10:03:01,927578377413/5432,CY1769378618SWBC753LLBXXJQR2,467,SHA,False
4ff46dd6-23e9-4695-998e-a91a0e18e52a,2026-06-12,20:32:25,967671220090/5432,GR487016925T95WBCIVKFCJFWHZ,417,BEN,True
c24c2f01-faa0-49fd-a017-1df1b7195714,2026-06-12,10:13:19,641824979161/5432,CR21055630176909172102,118,OUR,True
a95b75a1-fdc4-4b23-ad8a-a7e66edfd696,2026-06-12,11:20:17,228872482021/5432,FI6840871668700111,205,OUR,False
a441815b-6b13-4be2-a30c-44c0caadcec9,2026-06-12,21:31:20,105382284616/5432,HU28599760586849015123552867,284,SHA,True
df473529-be2b-4342-bae8-ea25ff08ab5c,2026-06-12,12:58:05,831346613503/5432,RO74WBANWQVGXUOJLV4KGT1C,316,BEN,False
f10a7445-c7f8-4f72-9b14-21e02c6b7b05,2026-06-12,10:50:48,660480548450/5432,MC373000372202BCFOCTOEI0B81,426,BEN,False
0ca84de7-9238-46c0-ae7f-3643229e6b25,2026-06-12,08:00:19,655743112046/5432,GB51TSBS92284950909242,500,OUR,False
4987485b-0257-4705-9c10-7a53063bc153,2026-06-12,12:02:39,815330165989/5432,SK6252002808439014241712,423,OUR,False
6b395b6d-902c-4117-bda2-5f645aea8524,2026-06-12,08:43:43,821221850045/5432,BA901328360531831583,187,BEN,False
9f50c0a8-29e4-4c01-8e95-8431204b56e9,2026-06-12,11:16:35,921877551319/5432,BA125545918229911243,136,BEN,False
57e8ac64-eaf7-4fb5-be00-c4ceb8da318f,2026-06-12,13:56:03,576813663908/5432,SI56013939373581064,137,BEN,False
ed50305e-3f37-41d1-969d-204e55abe121,2026-06-12,20:07:24,133642148858/5432,AD350001988220FIC34LRO3E,223,OUR,True
c63bd3bc-6f62-4ba0-a006-da388256095c,2026-06-12,08:56:27,916751318594/5432,GE35IN8285164315159970,172,OUR,False
0d7f37b1-cb83-4a6c-8121-3f82c2678a75,2026-06-12,10:55:26,880309348242/5432,BG97INTF306188CQNHELFD,491,OUR,False
8b34f344-1402-4696-8f33-6f0923c9d398,2026-06-12,10:41:43,994334854890/5432,BA431325908727446360,127,OUR,False
63e20403-fae6-4e99-83bc-37853bb2d1bb,2026-06-12,13:12:09,555545052795/5432,BG03UNCR841734FZPP5CX5,180,BEN,False
0ee3126a-e20f-4fff-8b44-180530b6031a,2026-06-12,14:43:32,685033745198/5432,BG43IORT354819DDE0FR7L,81,BEN,False
be2f2225-5f9f-4b87-ac56-cf3eeb382fd5,2026-06-12,10:09:04,417290657450/5432,RS35265473441622470018,437,BEN,False
7eda6692-3165-4034-8a54-a6020a036f93,2026-06-12,12:34:33,677037701418/5432,SA7078LA5AJLFPDWZM390H8R,375,SHA,False
d8f6b31c-e9f4-4d10-8507-dcbe34847abd,2026-06-12,15:09:44,603874542187/5432,AD7500088896HIEOBFIFGGJU,66,SHA,False
3f915722-40d8-43a3-8168-a5753bdcf978,2026-06-12,11:16:37,631618376963/5432,LU841931EMZXKT0TMWHZ,122,BEN,False
c0ac729b-59d4-428b-b5c1-35320fe230a9,2026-06-12,15:39:25,236934771461/5432,AT063501244236698727,437,SHA,False
fe4f3aff-c905-4c4d-9804-0dd7dcb296ce,2026-06-12,14:16:45,334657842889/5432,CZ4420705157642781807499,74,BEN,False
7d7fd1cc-d9f9-420a-b307-7025c0ddad75,2026-06-12,11:52:11,193537686814/5432,BG11INGB7574569QHEKZRC,150,BEN,False
fe6ba842-5352-4dcc-8a60-454533a19bf8,2026-06-12,13:49:13,240688596683/5432,BE46006114291936,466,OUR,False
cb5ce7e6-f71d-415f-98c5-976a1b93794b,2026-06-12,10:40:20,274136228297/5432,NL43EBPB2546217088,298,BEN,False
f60253d8-967d-4a99-8de1-dcf992ed3367,2026-06-12,12:17:24,756119593283/5432,NL94KABA2397138658,72,OUR,True
7e944bad-8bb6-4ab2-a1fe-f60b221305fc,2026-06-12,12:58:19,434131504750/5432,IE77NOSC51016957072263,408,OUR,False
7a3fbd1e-aa66-4666-97c6-58461d82992f,2026-06-12,09:02:16,219587257973/5432,IL640206723248765517538,364,SHA,False
0f2d02b8-3427-4e3e-86d3-24253242870d,2026-06-12,09:18:09,741263025323/5432,CH1880912QEXLJXK3XQ8W,493,OUR,False
15eb8b81-5947-4865-bb14-41681ca5af35,2026-06-12,14:38:31,264391154052/5432,NO7239630213111,186,BEN,False
3aee7e78-5df1-4d5e-bc4d-7c7498dddae6,2026-06-12,08:35:50,651247788238/5432,CY6632950088F3EQ1HP4IRX3TJ5G,458,BEN,False
7f4355da-9502-406c-9c8d-9ef722a5d9b0,2026-06-12,11:41:20,700884859875/5432,PT50001027895622218737445,65,SHA,False
5f2458be-7fca-41f6-b9a8-579940a656b8,2026-06-12,12:04:22,736168644833/5432,GE04ZB4863669715172327,383,OUR,False
8470186b-826f-4c2f-ab94-f03fd4139ba9,2026-06-12,08:49:51,963435217823/5432,GE34PG3426741625887212,398,SHA,False
97f264bb-9fcf-4751-be3e-2f915e95b0d6,2026-06-12,10:29:50,663820303201/5432,LV40HANDDGW4RPLH48GN3,446,OUR,False
baad60da-53bb-40e6-a9b0-dd55be888d5e,2026-06-12,15:33:14,325497779096/5432,IL220209327295706885214,473,OUR,False
611470e6-9351-4b7f-a188-2d5851c71579,2026-06-12,14:26:08,103839458402/5432,IE29BCIT20354566945010,229,BEN,False
8bd07453-c32f-463d-9356-631e3ddcd5a6,2026-06-12,15:38:45,454031997149/5432,SE9096472288147535754076,370,SHA,False
c840a37e-0b21-49a5-9c4b-7bf467ac49b9,2026-06-12,15:03:14,146514805146/5432,IL170200793852288697908,374,BEN,False
944038d8-0f7c-4f19-8d78-e0096f28614c,2026-06-12,10:20:18,908905010802/5432,AT643460610396239776,341,BEN,False
43277500-d92c-431e-aa4e-bba764dd5386,2026-06-12,13:06:01,620929843925/5432,AT173944260301610351,171,OUR,False
e79c9857-b032-408d-978d-8082dbb79ccc,2026-06-12,12:00:49,876604415896/5432,KZ87920URBQPHPFYZWSE,490,SHA,False
a4b00078-5eb1-4032-97c8-d331547b2ef2,2026-06-12,09:11:15,907333520144/5432,MD42DCJ9S2HSBVNFMFT8Y92Z,134,BEN,False
b6ecda41-9e0a-4984-a063-1fbc67c22ab1,2026-06-12,14:01:55,977603966155/5432,ME25555980284735368624,232,OUR,False
e42d20a9-a7da-4537-b3e4-0adebb4f5310,2026-06-12,21:50:19,990605247289/5432,IT75F0300686234KJ7Y6VVZX2HQ,224,OUR,True
80b47899-8029-4cd1-9831-7ed07372d3bc,2026-06-12,12:31:14,951568438232/5432,LI0430288HZC3ONYTOXHH,276,OUR,False
4edbf5ae-0c52-403b-b6ff-cb1030aa3114,2026-06-12,08:03:56,881275782677/5432,RS35360904346873037708,385,BEN,False
a7f7b325-79a4-4a80-81f8-cbbe22c0d3e2,2026-06-12,08:37:17,760027072661/5432,GE51PG3712699112398617,73,BEN,False
d5904294-7419-4b46-9046-3cb7ef740f5f,2026-06-12,12:35:24,249981266151/5432,SK5681208674925624818655,426,OUR,False
bb24fe00-44b0-4f7f-bff4-3ce443581d8d,2026-06-12,14:53:24,181054167343/5432,DK1263805766560976,141,OUR,False
dece0925-ccae-4a80-a484-cdcbce7751f5,2026-06-12,15:22:23,485040135360/5432,GR700699747HT7AV3KCQTRHG6F9,438,BEN,False
9a9d8ac5-6c4b-4adc-b929-ebbb5b622fc7,2026-06-12,11:06:14,986399392395/5432,UA38305299ZOAEI2XZTEXCQKDBLVA,341,OUR,False
d090adbb-c8b2-4d9f-8269-b5ad0797a98b,2026-06-12,20:49:10,318744953616/5432,RS35125343558038315934,111,BEN,True
0f6d10dd-2bb0-4cc4-a158-10e4ece810e4,2026-06-12,19:35:53,515238551760/5432,AT934353010915524874,317,BEN,True
c27b4ab6-4a40-4995-830f-a56727a6c9a9,2026-06-12,14:16:40,712293515417/5432,AT103849739745865537,336,BEN,True
efe62372-8f22-4a84-a0ec-d616d5057c15,2026-06-12,13:34:10,157563509570/5432,IL670200274644805898916,426,BEN,False
824c3e3d-ff89-4013-8327-990a34b6acb0,2026-06-12,14:10:28,383146781716/5432,FI5981745555320953,438,SHA,True
ba549c17-c896-44db-ba63-746888d75429,2026-06-12,12:31:21,937120790561/5432,LT395011488560563455,171,SHA,False
fc4a357b-c9fb-41dd-9783-e6f8350959b3,2026-06-12,15:46:48,816255113100/5432,KZ90563LYY5PTAMCBRYM,391,SHA,False
1c63ef97-60b6-4769-946e-c54d5cdd11d2,2026-06-12,09:45:01,227170731063/5432,IL740205922190881894681,454,BEN,False
c0d362e4-92aa-47e4-b5be-183c2c601b2c,2026-06-12,22:25:27,926322192466/5432,IS850331952673728243025772,339,OUR,True
687d2784-4e8e-4aac-8526-020943b86ed0,2026-06-12,14:20:15,692065180704/5432,SE8395598479114055789334,383,BEN,False
be3f03cc-70ff-470e-b7f5-cfe804a64677,2026-06-12,13:34:09,595472048847/5432,AD3900078861IEKIGV8KPEHU,361,SHA,False
1e5e4729-b90e-421b-acdf-4c8fe3580d32,2026-06-12,12:25:27,794520762343/5432,RO69BUCUMSBGCHXYOIVQZKBO,245,BEN,False
336e231b-c953-4218-929e-917bc6b7891c,2026-06-12,19:06:50,400833653753/5432,ES4820792403148091606405,467,SHA,True
82aee49a-f576-4e66-aea7-15cb07a31f9a,2026-06-12,10:21:33,990289506599/5432,RS35190765214930366433,151,BEN,False
103a86c6-2398-4bb1-a336-8dec52a21e8f,2026-06-12,13:57:40,308626043735/5432,RS35145761042234811077,195,SHA,False
001576d1-8cb3-4e17-a75f-ed5eafb43825,2026-06-12,15:00:32,820041611755/5432,FR021333511383DCOWIFZKILV67,468,OUR,False
3899b9e8-f192-481f-a356-740a07c90251,2026-06-12,08:16:40,708250152177/5432,NO8762653255476,69,SHA,True
6cda87e5-4a44-40d8-b0be-be72d1439969,2026-06-12,09:57:38,743403463235/5432,NL45ARSN2021694131,430,SHA,False
d041e84e-6d0b-4aef-9c54-52bc24697964,2026-06-12,14:36:03,371835837692/5432,CH29302445GGXHRPW4PRV,202,SHA,False
5bd2aed6-6898-4599-a1d7-d81305adef33,2026-06-12,13:39:48,360683369487/5432,NL80EBPB7576000199,356,SHA,False
22e75cd2-6080-4ce5-ab8b-c4fa2e07282d,2026-06-12,15:04:22,793767314374/5432,HR0624000088919950005,123,SHA,False
0cb27c4b-77a5-4b9d-a48f-4d0c69da8c76,2026-06-12,13:24:22,248965287722/5432,MC433000382945N14XMZWRNPU64,54,OUR,False
51b3cbb6-c0dc-4731-8ae5-f8109d69dafb,2026-06-12,11:01:35,380865196663/5432,CR59057013157959533408,319,OUR,False
c352d333-9e95-409a-a1e2-de0e733997d2,2026-06-12,11:25:47,317408739513/5432,LI0730290TKCLMR88WGB7,99,BEN,False
647ab0bf-b819-48df-b986-9b1d0eb7857c,2026-06-12,08:09:13,769360400626/5432,IE13CHAS48871871450576,316,OUR,False
09781ec7-2c55-4e9e-93f2-d70aa1901ff9,2026-06-12,14:51:28,722803776636/5432,SK8075004344641839214781,126,OUR,False
d3779f2f-c05f-4b89-932c-0360243c1fdf,2026-06-12,10:23:14,779805172185/5432,BE46127585791436,487,OUR,False
b90dd912-91df-497a-9df1-c79231c630f0,2026-06-12,08:19:03,274939693747/5432,IL940204187451608069126,463,BEN,False
48b1efbb-8c1c-4750-aef5-3e5fac5dc160,2026-06-12,11:01:41,901676156612/5432,HU40574126864709356457237261,332,BEN,False
78e3eb72-ea9f-46fb-a2e1-c05b2f33f846,2026-06-12,09:41:04,629814763251/5432,SA45297FIZECVOEFMMJDZKGR,115,BEN,False
3cd9eddd-365e-4ad9-a2a7-e40858a4de3b,2026-06-12,20:18:41,845651628948/5432,DK1082165740042331,480,BEN,True
8f503901-e564-4906-90f9-56172b202ca2,2026-06-12,10:32:04,646006079883/5432,BA285520211454449630,295,OUR,False
f8d16e5c-6306-4618-be47-bbae79a55631,2026-06-12,14:07:33,609476673033/5432,GE11PB6364589216714664,335,SHA,False
00176ea1-2ad2-423e-9f70-82e5163ca661,2026-06-12,10:17:38,653286979021/5432,AT912033157032741136,66,SHA,False
bf5a07d7-b7d1-41eb-b8bb-0c48fb2e95c8,2026-06-12,09:01:38,223547498669/5432,BE54388707605397,143,OUR,False
6b7f49d4-225f-4355-bab5-22a92b566162,2026-06-12,14:41:50,658528105949/5432,FI6888446407788272,373,OUR,False
a8615160-c2e8-4d8a-8efb-30be0702551b,2026-06-12,13:48:31,985119154732/5432,SI56041190708153280,78,BEN,False
573c2244-ca5d-43e4-9de8-adc3f4df7771,2026-06-12,13:22:45,260704416574/5432,GB67BARC10881425160378,209,OUR,False
422b9a03-53cf-4dc3-803e-859ef14b8453,2026-06-12,11:44:43,812975034641/5432,IT58S0335163778PDP4GN4J50YR,123,OUR,False
616a3b4a-4f19-4556-b889-33a25634c11a,2026-06-12,11:03:14,971560532105/5432,SI56028547037339165,489,BEN,False
ab1fc3fa-b2ff-4d1a-b925-2b78de3f8c36,2026-06-12,22:23:06,104158203881/5432,MC453000331201EIJMPLAZGRP15,432,BEN,True
c2f19cac-57e0-4ddf-9778-1e0901a501c2,2026-06-12,09:46:42,433565617107/5432,CY7081021222QFCWQOP48YZD4SHH,450,BEN,False
f22e88b1-57f3-4b77-8c6e-4f1f52859235,2026-06-12,13:21:44,800127746623/5432,NL93PANX1460338575,234,OUR,False
277dfa16-2915-4935-b4b2-0b6f4557af57,2026-06-12,14:22:51,352144873469/5432,LT643200065296450219,392,SHA,False
6b15327c-09ba-4258-9069-6a5f117c33b3,2026-06-12,11:12:04,324196059957/5432,FI0453593346411366,499,SHA,False
58724d57-ebe9-42fe-9879-ad21fea5f6e0,2026-06-12,11:12:58,216090143758/5432,GE86CR7796370004180040,438,SHA,True
f5c381f4-ec5d-4267-9acd-4f76bb416ba3,2026-06-12,10:36:59,506642539972/5432,BA121028269456620597,195,SHA,False
3b391b56-265b-4282-b913-c4f35dc2b3ce,2026-06-12,12:53:36,213433606499/5432,CZ1768003272871072555827,130,BEN,False
8f0ce25e-5879-4af3-8d0a-cdeb8353ceb5,2026-06-12,09:25:10,433755596695/5432,MC133000351354F5CNSMHP5IM60,398,OUR,False
4e1d22a4-f312-4c8c-b8b2-b4157581a63d,2026-06-12,21:25:37,657767369861/5432,FI4488553357266108,56,OUR,True
839e70a4-1926-451b-b094-ebb6032ee132,2026-06-12,08:25:23,152190238882/5432,LU69281QTSAGST64TYUU,128,BEN,False
fe103a9c-1b88-426d-afd5-b57546dedc4f,2026-06-12,13:23:16,638734095482/5432,FI0486426964361848,154,OUR,False
91ed90e1-8d6d-42e0-91a7-6a4322f0bb43,2026-06-12,08:53:48,520373458182/5432,BE66453974399143,468,SHA,False
6f2a1b98-6b82-4709-bd2b-95d626b34f6e,2026-06-12,08:27:06,539432097435/5432,MC4930003578477UB7XTCYO2M03,361,OUR,False
5c7ea280-1c28-46b0-8660-33093250c004,2026-06-12,12:29:12,972017354642/5432,RO48EXIMNPRXJLHDA2FXAMLC,80,SHA,False
f35e4588-1747-435e-81b0-fd650db0a3d6,2026-06-12,11:31:42,901160492813/5432,RS35170402561300751535,372,SHA,False
966aa5b1-b92b-4bf0-82fd-c9e273d4d361,2026-06-12,14:21:51,504379229738/5432,LV17HABABJ5OBBTBJSKW5,82,SHA,False
92fbff11-ff55-4ceb-8ea2-3d2fee629171,2026-06-12,10:18:06,598170513349/5432,SK6499541739563423711940,346,SHA,False
9dc726a6-2653-4e18-a832-cc6f5665f9f3,2026-06-12,13:41:55,393989716998/5432,LI3083053PCBZAMMRVWUZ,159,BEN,False
33cd8a71-893d-4fcf-9701-faf6cb471e01,2026-06-12,15:32:21,181978247855/5432,KZ15125MXFR9TZRE8YRM,143,OUR,False
bfb69ece-44d0-4837-975f-9125b5c5d483,2026-06-12,12:43:37,159094777715/5432,UA873226697OD01BVYUEUADL0AW3B,67,BEN,False
ce60087d-2bc4-4a95-8971-f7a5146256f0,2026-06-12,09:48:38,200344841162/5432,CY6031030494JM078Z1ZTYIBG0PO,340,OUR,False
31d4cf06-4235-4842-a33e-e354d7426806,2026-06-12,14:05:11,554090037744/5432,SA5702LIQFMSYG8HEAF6RW8S,120,OUR,False
3639d26b-9b97-4919-a233-a6d2b402e8e4,2026-06-12,09:06:24,752413992551/5432,LV79TRSFG7H2JJFQN52WZ,117,OUR,False
4c87f24d-d89e-495a-8b80-f9fbcd978507,2026-06-12,14:00:56,719263062209/5432,IT79K08462457139898NXKBOJAL,431,OUR,False
4fa78027-c683-452f-b28a-c218692a4e50,2026-06-12,10:00:19,242395319274/5432,CY58977495300AXFSH0ENTHHY53K,369,SHA,False
9c249142-a4cd-4404-9e23-7e4ab412bd47,2026-06-12,15:14:40,152087070854/5432,IE85JPMB13298868591359,301,SHA,False
040d306f-7506-4313-b000-9e8cc28d50a6,2026-06-12,17:14:32,183680099597/5432,DE89760400658369958268,214,OUR,True
bf99c156-47e2-49f8-bea3-f5eb8aaeed6c,2026-06-12,12:06:10,533405778356/5432,DE84284200073601958008,236,OUR,False
2fe74847-f2d3-4905-ae64-130a5e991a77,2026-06-12,09:12:40,106480557623/5432,CH6576756BMIXBL0CRULC,426,OUR,False
c9896050-b989-45b7-a774-a850c6b61010,2026-06-12,14:12:51,387646343109/5432,UA31323475AQYAKFJNMPLE4HMY09E,60,BEN,False
0de502a0-5123-4214-ab4d-16c8832686c0,2026-06-12,09:07:18,642832206509/5432,IT27F03271269680EOLTI1B5EGO,137,OUR,False
42251d70-f06a-4a84-b3de-4c9b193cbdb8,2026-06-12,11:34:54,460324089913/5432,SK8681205756009508040610,376,OUR,False
25d1b85c-31a1-4e1a-b11c-4320bfeaa21d,2026-06-12,14:36:11,632338592127/5432,FI9565501767979882,287,SHA,False
09a361b4-7308-41ae-8174-6e6614165c2f,2026-06-12,08:46:27,299056138512/5432,LI17088117WUXJWAX9L06,484,SHA,True
d20ad87e-6814-41eb-92ed-9dc34699dd20,2026-06-12,13:39:17,508045354042/5432,CH9806900HACBEEFCLQHO,331,OUR,False
06cd5ba8-c3f1-4c2d-83cf-69156a1833c0,2026-06-12,11:36:33,767617471845/5432,AD1500019934TS5Q2Q9AI8QX,286,OUR,False
8a25ddd5-cb2c-4deb-adf3-94b5b65319d8,2026-06-12,11:38:07,584767434844/5432,FR052004102031ACODPZUSPG777,121,SHA,False
73dbe17a-149a-4365-9ff2-b2bf5a2da6aa,2026-06-12,10:03:30,344316132436/5432,PT50061678257662572582851,378,BEN,False
f1d71a06-de2e-43c4-9752-5ca88d8a805a,2026-06-12,15:11:16,808904190230/5432,LT363003168369009482,243,BEN,False
91e4d1b4-a987-479d-b8f1-9a9d736caca8,2026-06-12,10:00:09,808980789527/5432,GB91TSBS86000655167321,239,OUR,False
d0940c12-2237-4f6c-b2e6-69d07bf87e0e,2026-06-12,08:19:53,608247512338/5432,LT673002805656219836,507,OUR,False
3276274a-6379-441f-9fab-b03090464cfc,2026-06-12,09:08:57,818933943044/5432,HR6623400096754707531,139,BEN,False
d0eca373-58cc-44d4-81ee-c795a2dea488,2026-06-12,10:24:01,598388278983/5432,FR511162873264RAIUBWGSQWU96,367,BEN,False
c881a29a-9833-4fab-ab4b-df95c73cc69d,2026-06-12,11:37:30,588990239656/5432,IE46EBSI51755198431106,498,OUR,False
980d8f80-fb11-4093-9f3f-c713de378f06,2026-06-12,10:52:44,901090784679/5432,CH8330780NYTNTM5X3QDZ,436,OUR,False
a8e9ca3f-8892-4598-8921-d5d09cb5038d,2026-06-12,09:06:04,489357919731/5432,IT68P0503697671FJCCC64UT0VD,278,BEN,False
682357e7-96c5-4dab-8c87-30a417d6292f,2026-06-12,14:53:39,524321781984/5432,AD1300041183AMLZOGZJWFYR,72,SHA,False
3ab45cac-d0ed-4af8-b666-47e8c69562ef,2026-06-12,14:30:39,901262028510/5432,CH72087754AZRBCTNBRGT,150,OUR,False
2fddf7a9-c367-4865-aa66-91788860d8ba,2026-06-12,15:45:54,257616393044/5432,BE30653525929011,126,SHA,False
809ce28f-9503-4962-915e-58e1e66af6af,2026-06-12,11:22:25,244959800297/5432,IT64P0854266179XZZQPD04DBFX,79,OUR,False
d13dd5db-81c2-4f15-9ed5-a015c66e11bd,2026-06-12,18:02:13,457373511287/5432,LI70088000K4WA0UWGGJ5,69,SHA,True
1996e315-2e5a-412f-915b-51e7041e6797,2026-06-12,15:22:04,541368732425/5432,GB73BUKB00207337277210,379,BEN,False
bcdc8248-de2f-4db9-923d-c1cb01880169,2026-06-12,11:52:48,391891585781/5432,ES8000206843416343829639,273,OUR,False
7e391b6f-4849-4fac-9f8b-a8141e3b836f,2026-06-12,08:48:38,155399930527/5432,FR601470793970K4KJS9DDALE18,273,SHA,False
652eb7a8-693b-43fd-bd79-7295b6162371,2026-06-12,15:26:51,674847750195/5432,BA051868202230770627,164,OUR,False
470295b3-bea1-4f4f-ad73-4d91f2e84b42,2026-06-12,11:05:36,954021092787/5432,DE07702202008904476673,490,SHA,False
0ed20b80-62a0-4f0e-b2e8-77d5994686d4,2026-06-12,09:06:04,810417404240/5432,GE31CS5199296076401212,293,OUR,False
df3d98d5-11b6-492b-9835-767168b834b2,2026-06-12,10:33:29,798243390801/5432,IS190523957670166779729808,214,OUR,False
d6647f30-e59f-4f13-af22-451267a81b26,2026-06-12,14:18:28,343033067363/5432,AE890928999801461770629,135,BEN,False
3ee31667-dc36-4d4d-b440-6c7ec2e0c62f,2026-06-12,11:26:23,242900402291/5432,LV37LPNS0QQSTTQFSMOZE,293,OUR,False
4df05757-3d33-4b9c-a110-03716196ebfd,2026-06-12,13:07:56,324143757871/5432,AE200012128295485793075,374,OUR,False
2169622b-9592-47a4-b6cf-bba43387b744,2026-06-12,08:26:40,892924953512/5432,FI2353858253935891,307,SHA,False
04122b20-4ad2-4ea3-b0a7-c609b0ae251a,2026-06-12,12:31:30,554733661564/5432,GE96TB3046019682468667,186,OUR,False
232dbed6-4532-4cf2-a7b0-f5d5e90b3bee,2026-06-12,11:42:04,800981058912/5432,SK1620700081595849366136,392,OUR,False
